review_id,hotel_id,user_id,rating,review_date,is_verified
4171,28,140,4,2024-11-01,1
4172,22,667,3,2025-05-27,1
4173,40,148,4,2026-01-03,1
4174,31,164,2,2025-03-25,0
4175,1,372,5,2025-07-27,1
4176,16,344,3,2025-08-15,1
4177,12,252,2,2025-11-17,1
4178,24,286,4,2025-11-07,1
4179,11,237,3,2025-12-21,1
4180,39,731,3,2025-11-01,1
4181,12,465,3,2026-01-03,1
4182,21,736,3,2026-01-22,1
4183,5,790,4,2025-09-26,0
4184,37,521,2,2025-05-12,0
4185,37,661,5,2025-01-31,1
4186,32,89,3,2025-06-23,1
4187,15,760,3,2025-11-09,0
4188,3,386,3,2025-09-29,1
4189,29,571,5,2025-05-26,0
4190,18,197,3,2024-09-29,0
4191,40,77,4,2025-01-12,1
4192,28,708,3,2025-06-26,1
4193,22,360,3,2025-03-15,0
4194,40,111,3,2025-04-22,1
4195,33,527,3,2025-01-28,1
4196,19,44,3,2024-09-29,1
4197,1,361,4,2025-04-27,1
4198,4,564,3,2025-04-16,0
4199,18,577,4,2025-10-14,1
4200,23,363,5,2024-10-18,1
4201,2,296,2,2025-05-07,1
4202,6,671,3,2025-11-23,1
4203,29,148,3,2025-01-10,1
4204,31,60,2,2025-02-05,0
4205,2,126,4,2024-10-05,1
4206,21,641,3,2025-06-25,1
4207,4,376,3,2025-11-24,0
4208,29,30,5,2025-05-06,1
4209,34,136,5,2025-04-01,1
4210,35,23,2,2025-09-27,1
4211,24,652,2,2025-04-14,1
4212,26,370,4,2025-03-22,1
4213,38,55,3,2025-10-05,1
4214,25,178,5,2025-01-19,0
4215,18,494,4,2025-11-20,1
4216,31,475,4,2025-01-10,1
4217,24,656,3,2025-05-22,0
4218,34,21,4,2025-01-01,0
4219,21,56,2,2025-07-26,1
4220,35,29,5,2025-04-10,0
4221,2,316,4,2024-12-26,1
4222,2,582,3,2025-09-24,1
4223,4,531,5,2026-01-05,1
4224,23,169,5,2024-09-03,1
4225,29,526,4,2025-06-21,1
4226,9,526,4,2025-09-10,1
4227,7,154,3,2025-09-11,1
4228,35,600,4,2024-12-16,0
4229,31,338,2,2024-10-19,0
4230,26,48,4,2025-05-23,1
4231,20,313,4,2025-07-28,1
4232,17,616,5,2025-01-22,0
4233,1,557,2,2025-03-06,1
4234,8,215,3,2025-06-02,1
4235,36,606,5,2025-04-19,1
4236,14,312,3,2025-05-07,1
4237,29,369,4,2025-08-22,1
4238,29,70,3,2026-02-01,1
4239,13,798,3,2025-10-23,1
4240,9,671,2,2024-08-23,1
4241,28,156,3,2025-02-23,0
4242,4,449,3,2024-08-24,1
4243,20,625,4,2025-12-03,1
4244,36,404,3,2025-08-01,1
4245,29,169,3,2024-12-15,1
4246,31,775,3,2025-11-15,0
4247,4,216,4,2025-06-18,1
4248,8,268,3,2024-09-15,1
4249,12,298,3,2024-11-08,0
4250,12,713,4,2025-10-30,1
4251,8,401,4,2025-01-22,1
4252,39,576,3,2025-05-29,1
4253,7,721,3,2025-12-15,1
4254,29,743,4,2025-01-22,1
4255,24,686,2,2024-08-25,1
4256,25,727,4,2024-10-03,1
4257,9,759,3,2025-12-26,1
4258,13,793,3,2025-07-08,1
4259,25,515,3,2025-02-12,1
4260,12,106,4,2024-09-30,1
4261,28,91,5,2025-08-29,1
4262,2,637,5,2024-09-09,1
4263,3,253,3,2024-10-07,1
4264,30,644,3,2025-07-05,1
4265,25,748,4,2025-07-31,0
4266,2,516,4,2025-06-22,0
4267,36,612,4,2025-12-23,1
4268,1,224,4,2025-01-11,0
4269,39,348,4,2025-06-14,1
4270,30,773,3,2025-01-31,1
4271,40,654,5,2025-03-02,1
4272,38,164,4,2024-11-08,1
4273,13,750,3,2025-10-21,0
4274,31,400,3,2025-09-03,1
4275,9,676,4,2025-09-07,1
4276,19,418,3,2024-11-03,0
4277,10,484,5,2024-10-21,1
4278,20,130,3,2025-10-15,1
4279,35,271,3,2025-08-13,1
4280,18,579,4,2024-09-04,0
4281,4,674,3,2025-08-12,1
4282,13,72,4,2026-01-30,0
4283,32,62,4,2025-09-29,1
4284,21,555,3,2025-01-15,0
4285,23,358,4,2025-02-05,0
4286,18,679,3,2025-09-29,0
4287,12,55,4,2025-03-23,1
4288,24,280,5,2025-09-20,1
4289,26,29,4,2026-01-19,0
4290,36,568,4,2025-03-25,1
4291,25,687,4,2025-06-24,0
4292,40,126,4,2025-05-10,0
4293,34,260,4,2025-05-20,1
4294,4,677,3,2024-09-28,1
4295,16,34,4,2026-02-02,1
4296,16,762,3,2025-06-07,1
4297,1,710,3,2024-12-20,1
4298,8,123,4,2025-06-24,1
4299,31,112,3,2025-03-21,0
4300,15,554,3,2025-11-05,1
4301,6,9,5,2025-10-03,1
4302,12,405,2,2025-03-13,1
4303,11,53,5,2025-09-08,1
4304,7,426,3,2024-09-05,1
4305,5,281,4,2026-01-23,0
4306,31,566,3,2025-05-21,0
4307,33,705,3,2025-08-07,1
4308,20,391,5,2025-08-02,0
4309,25,514,5,2025-02-04,1
4310,37,481,4,2025-08-26,1
4311,34,788,4,2025-03-21,1
4312,2,185,4,2025-08-21,0
4313,39,192,5,2024-10-06,1
4314,3,303,2,2024-11-05,0
4315,2,590,4,2025-12-30,1
4316,17,693,3,2025-09-20,0
4317,30,223,1,2024-10-27,1
4318,4,88,4,2024-12-12,0
4319,12,487,5,2025-06-09,1
4320,11,479,3,2024-08-22,1
4321,16,300,4,2025-03-23,0
4322,40,148,5,2025-02-11,1
4323,14,680,4,2024-10-30,0
4324,9,678,3,2025-01-27,0
4325,5,599,3,2025-01-24,0
4326,8,464,3,2024-09-24,1
4327,6,210,4,2025-07-27,1
4328,23,323,4,2025-01-13,1
4329,17,55,4,2024-09-04,1
4330,20,200,4,2024-08-30,1
4331,34,361,5,2026-01-22,0
4332,24,350,3,2024-10-21,0
4333,7,65,5,2025-12-22,1
4334,16,767,3,2024-11-16,0
4335,13,215,5,2024-10-03,1
4336,34,408,3,2025-06-09,1
4337,13,373,4,2025-11-30,1
4338,6,376,3,2024-09-26,0
4339,30,677,3,2025-02-12,0
4340,18,598,5,2025-09-29,1
4341,4,695,4,2024-09-24,1
4342,28,304,5,2024-11-18,1
4343,9,213,3,2025-01-31,1
4344,35,342,3,2025-10-28,1
4345,34,450,4,2025-10-29,0
4346,15,270,4,2025-09-06,0
4347,23,369,4,2025-08-13,1
4348,23,121,3,2024-09-02,0
4349,27,468,5,2024-12-25,1
4350,3,572,4,2025-12-29,1
4351,13,422,5,2025-09-11,0
4352,7,699,4,2024-12-27,1
4353,28,797,4,2025-09-05,1
4354,3,725,5,2025-09-14,1
4355,21,75,3,2025-09-24,0
4356,30,705,4,2026-01-30,1
4357,38,267,5,2025-06-06,1
4358,12,362,4,2024-09-20,1
4359,1,330,5,2025-11-04,1
4360,29,228,4,2024-08-27,1
4361,1,702,4,2025-07-31,1
4362,3,511,4,2025-10-23,0
4363,40,774,4,2024-10-25,1
4364,35,764,5,2025-10-23,1
4365,29,336,3,2025-10-30,0
4366,34,582,4,2025-08-07,0
4367,4,402,4,2025-02-09,1
4368,4,396,3,2024-12-06,1
4369,13,592,5,2025-09-03,1
4370,1,552,3,2024-11-11,1
4371,36,730,3,2025-08-18,0
4372,3,619,5,2024-11-18,1
4373,22,498,3,2025-02-16,1
4374,35,736,2,2025-05-19,1
4375,30,82,4,2024-11-14,1
4376,10,611,4,2025-10-22,1
4377,19,314,4,2025-08-29,0
4378,22,347,3,2024-08-27,1
4379,31,626,2,2025-11-20,1
4380,18,219,3,2025-09-10,0
4381,12,707,4,2025-11-14,1
4382,32,400,2,2025-07-09,1
4383,36,280,4,2025-07-23,1
4384,20,263,3,2025-03-14,1
4385,2,337,4,2024-12-19,1
4386,21,755,4,2024-12-24,1
4387,36,83,4,2025-02-05,0
4388,40,407,4,2025-01-23,0
4389,17,669,3,2025-09-30,1
4390,7,378,4,2025-05-29,1
4391,23,453,4,2025-03-28,0
4392,34,279,2,2025-09-14,1
4393,38,109,4,2025-09-18,1
4394,3,512,4,2026-01-05,1
4395,12,736,4,2025-02-02,1
4396,20,417,3,2024-12-28,0
4397,4,346,4,2024-08-22,1
4398,36,104,3,2024-11-13,0
4399,5,756,5,2025-07-10,1
4400,27,696,2,2025-10-29,1
4401,37,722,3,2025-07-09,1
4402,28,288,4,2026-02-05,0
4403,31,501,3,2025-07-23,1
4404,11,347,3,2025-12-08,1
4405,34,188,5,2025-01-10,0
4406,17,165,4,2025-02-09,1
4407,3,308,5,2025-10-30,1
4408,15,443,4,2025-08-10,1
4409,14,98,3,2025-05-09,0
4410,21,562,3,2026-01-17,1
4411,11,367,3,2025-10-04,1
4412,19,705,3,2025-01-25,0
4413,18,224,3,2025-07-14,1
4414,14,42,3,2025-03-20,1
4415,28,250,4,2025-03-31,1
4416,13,779,5,2025-10-27,1
4417,31,258,4,2025-08-20,1
4418,11,564,5,2024-08-25,1
4419,35,675,3,2025-06-25,1
4420,15,228,2,2025-08-03,0
4421,2,515,4,2025-05-21,1
4422,6,164,3,2025-01-27,1
4423,33,290,4,2025-08-04,1
4424,35,237,2,2026-01-12,0
4425,9,538,2,2024-10-04,0
4426,25,701,3,2025-07-10,0
4427,23,202,3,2025-12-23,0
4428,6,234,3,2025-03-23,0
4429,19,657,3,2025-02-15,0
4430,28,371,5,2024-12-30,1
4431,39,411,4,2024-12-18,1
4432,34,565,3,2025-03-18,1
4433,4,111,4,2025-10-09,1
4434,10,698,4,2024-11-25,1
4435,18,293,4,2024-12-21,1
4436,7,527,4,2026-02-09,1
4437,23,346,4,2026-02-07,0
4438,1,603,3,2024-12-19,1
4439,5,490,4,2025-04-03,1
4440,2,139,5,2025-03-24,0
4441,12,151,3,2025-01-26,1
4442,31,702,2,2024-11-09,1
4443,8,416,3,2024-09-21,1
4444,40,221,2,2025-07-16,1
4445,11,115,2,2024-09-10,0
4446,2,103,3,2025-07-20,1
4447,14,736,5,2024-10-09,0
4448,30,781,3,2024-11-10,1
4449,5,315,4,2024-08-21,0
4450,3,162,2,2025-03-21,1
4451,34,336,4,2025-02-11,1
4452,24,110,4,2025-02-14,1
4453,14,440,3,2025-02-02,1
4454,31,501,3,2026-01-07,0
4455,34,789,4,2025-04-08,0
4456,15,256,3,2025-10-29,1
4457,23,159,4,2024-12-22,0
4458,1,107,5,2025-05-06,1
4459,13,302,3,2024-09-21,0
4460,24,481,3,2025-01-05,1
4461,8,54,3,2024-09-26,1
4462,40,608,4,2024-08-30,1
4463,39,369,2,2024-11-25,1
4464,11,635,4,2024-11-12,0
4465,16,371,3,2025-02-05,1
4466,8,125,4,2025-09-24,1
4467,21,18,3,2024-11-06,0
4468,5,446,4,2025-07-14,1
4469,16,432,5,2025-03-04,1
4470,23,651,3,2025-03-24,1
4471,25,702,4,2025-12-29,1
4472,24,129,5,2025-04-27,0
4473,9,252,4,2025-01-07,1
4474,32,167,2,2024-12-25,1
4475,28,86,3,2024-11-17,1
4476,31,2,3,2025-10-26,1
4477,19,66,3,2025-08-12,1
4478,36,420,4,2025-01-10,1
4479,16,122,2,2025-05-11,0
4480,33,156,3,2025-05-18,1
4481,9,95,3,2024-09-13,0
4482,10,580,4,2025-12-22,1
4483,22,509,5,2025-10-18,0
4484,23,770,3,2025-06-04,1
4485,30,90,2,2025-09-09,0
4486,12,168,3,2024-10-16,1
4487,35,365,4,2026-01-28,1
4488,14,520,4,2025-07-30,1
4489,22,105,3,2026-01-07,0
4490,38,170,3,2025-11-28,0
4491,22,338,3,2025-06-30,0
4492,28,15,4,2025-01-21,1
4493,37,317,5,2025-08-24,1
4494,39,607,4,2025-05-22,1
4495,20,422,4,2025-03-28,1
4496,17,348,3,2025-09-07,1
4497,8,391,2,2025-12-11,0
4498,22,758,5,2024-11-19,0
4499,37,417,4,2025-06-13,1
4500,20,428,3,2025-10-13,1
4501,14,745,5,2025-02-10,1
4502,5,126,4,2025-02-19,1
4503,16,77,4,2024-08-24,1
4504,10,360,4,2025-02-09,1
4505,40,255,3,2025-07-01,1
4506,22,163,3,2026-01-25,1
4507,6,96,3,2025-05-29,0
4508,3,703,5,2025-01-23,1
4509,35,492,3,2025-10-31,0
4510,38,553,4,2024-11-28,0
4511,31,95,2,2024-11-27,1
4512,5,273,5,2025-05-27,1
4513,4,497,4,2025-11-02,0
4514,8,423,2,2024-12-11,1
4515,31,556,3,2024-08-27,1
4516,31,536,4,2025-09-13,0
4517,34,331,3,2025-07-02,0
4518,4,627,3,2025-08-24,0
4519,7,208,4,2025-03-21,0
4520,37,65,5,2024-10-21,1
4521,38,731,3,2025-02-14,1
4522,30,19,4,2025-04-29,0
4523,5,227,4,2025-04-09,1
4524,3,92,4,2025-12-12,1
4525,3,186,4,2024-12-17,1
4526,28,316,3,2025-02-03,0
4527,34,104,4,2024-11-26,1
4528,26,374,2,2025-06-23,0
4529,11,742,4,2025-10-27,1
4530,31,110,4,2025-12-08,1
4531,3,742,4,2024-12-19,1
4532,34,329,5,2025-04-08,0
4533,36,474,4,2025-09-20,1
4534,29,354,4,2024-09-12,0
4535,36,254,3,2025-09-07,1
4536,24,88,3,2024-10-30,1
4537,19,475,2,2024-09-06,1
4538,13,734,3,2024-10-19,0
4539,37,417,4,2025-12-07,1
4540,28,480,5,2025-08-21,0
4541,8,515,4,2025-10-19,1
4542,39,311,3,2025-08-26,1
4543,3,97,3,2025-10-22,1
4544,24,406,3,2025-05-14,1
4545,8,696,4,2025-10-29,1
4546,27,252,3,2024-09-18,1
4547,17,698,4,2025-06-29,1
4548,18,684,4,2025-09-30,1
4549,27,196,4,2026-02-06,1
4550,31,461,2,2025-02-28,1
4551,16,599,5,2024-11-23,1
4552,40,396,2,2025-09-11,1
4553,20,560,5,2024-09-27,1
4554,7,729,3,2025-10-12,1
4555,1,502,4,2025-09-03,1
4556,9,671,3,2025-08-27,1
4557,28,641,4,2025-01-24,1
4558,22,651,4,2024-10-22,1
4559,14,682,5,2025-07-13,0
4560,20,181,5,2025-03-02,0
4561,34,15,4,2025-03-18,1
4562,23,123,5,2024-11-28,1
4563,3,200,4,2025-02-15,1
4564,2,553,5,2025-11-11,1
4565,20,408,4,2025-12-14,0
4566,17,375,3,2025-02-23,1
4567,35,8,4,2024-11-03,1
4568,24,547,4,2024-09-06,0
4569,31,292,3,2024-11-29,0
4570,24,609,4,2024-08-24,1
4571,14,91,4,2025-08-14,0
4572,27,237,4,2025-08-01,0
4573,25,44,1,2025-10-15,0
4574,29,228,5,2025-02-14,1
4575,8,739,3,2025-11-11,0
4576,26,393,3,2024-11-18,1
4577,12,352,3,2024-12-21,1
4578,32,219,3,2025-12-26,1
4579,32,212,3,2025-12-08,1
4580,25,534,3,2025-07-08,1
4581,38,789,3,2025-07-14,1
4582,22,598,4,2025-09-01,1
4583,2,590,5,2025-11-06,0
4584,25,378,5,2024-12-21,1
4585,32,79,4,2024-09-25,1
4586,5,580,4,2024-11-26,0
4587,5,647,4,2025-02-27,1
4588,11,409,4,2024-12-24,0
4589,34,74,3,2025-05-29,1
4590,22,571,3,2024-11-01,1
4591,40,737,4,2025-06-26,1
4592,35,180,5,2025-09-06,1
4593,23,128,4,2024-10-11,1
4594,28,592,3,2025-01-21,1
4595,14,266,3,2025-06-05,1
4596,4,573,3,2024-09-23,1
4597,16,563,3,2025-08-13,1
4598,24,214,4,2025-09-29,1
4599,8,34,3,2025-03-02,0
4600,9,445,4,2024-08-23,0
4601,1,327,4,2025-05-16,1
4602,30,685,4,2025-12-01,0
4603,36,287,3,2025-01-23,0
4604,34,200,4,2025-11-20,1
4605,16,689,4,2025-12-02,1
4606,24,589,5,2025-01-17,1
4607,39,495,3,2025-07-08,0
4608,24,764,4,2024-09-10,1
4609,12,627,5,2025-06-12,1
4610,14,693,3,2025-12-06,0
4611,30,640,4,2026-01-10,1
4612,18,322,5,2024-12-04,1
4613,34,50,5,2025-08-13,1
4614,35,486,4,2024-09-23,0
4615,2,612,5,2025-01-17,1
4616,29,794,3,2025-11-13,1
4617,15,546,5,2025-07-31,1
4618,21,455,4,2025-03-18,1
4619,11,461,5,2026-01-20,0
4620,15,93,3,2025-10-02,1
4621,14,6,4,2024-08-31,1
4622,3,37,5,2024-10-01,0
4623,32,724,2,2025-07-23,1
4624,6,633,3,2025-12-05,1
4625,16,209,1,2024-11-11,0
4626,8,339,3,2025-06-05,0
4627,7,387,3,2025-11-02,1
4628,15,198,3,2025-11-27,1
4629,37,339,5,2025-07-30,1
4630,38,279,5,2026-02-09,1
4631,16,556,2,2026-01-06,1
4632,21,606,4,2025-11-12,1
4633,40,79,4,2025-08-15,1
4634,10,373,4,2026-02-02,1
4635,38,793,4,2024-08-28,0
4636,5,695,4,2024-10-06,0
4637,10,636,3,2025-05-21,0
4638,14,588,3,2025-08-16,1
4639,2,4,4,2025-12-19,1
4640,33,780,4,2025-08-20,1
4641,35,589,3,2024-12-22,1
4642,16,711,3,2025-12-22,0
4643,34,728,4,2024-10-02,1
4644,31,204,4,2024-10-09,1
4645,33,12,4,2025-09-11,1
4646,33,528,5,2026-01-21,1
4647,23,368,3,2025-05-17,0
4648,5,17,4,2024-10-30,1
4649,37,217,3,2024-09-13,1
4650,25,793,5,2026-01-29,1
4651,37,291,3,2025-01-17,0
4652,39,209,5,2025-07-30,1
4653,8,524,2,2025-02-11,1
4654,17,532,5,2024-12-12,0
4655,8,266,3,2025-08-14,0
4656,3,680,5,2025-09-22,1
4657,39,465,5,2025-04-30,0
4658,37,129,5,2025-05-20,1
4659,38,260,3,2025-05-09,0
4660,36,679,4,2025-07-04,1
4661,26,72,5,2025-10-28,0
4662,21,10,3,2025-09-06,0
4663,40,526,5,2025-01-16,1
4664,23,354,4,2024-12-30,1
4665,26,203,3,2025-08-17,0
4666,9,378,2,2025-08-02,1
4667,30,147,3,2025-03-05,1
4668,33,300,2,2025-11-14,1
4669,28,188,3,2025-04-01,1
4670,20,470,4,2025-02-16,1
4671,8,539,2,2025-06-15,1
4672,2,732,4,2024-12-01,0
4673,26,55,4,2025-08-29,1
4674,28,262,3,2025-12-16,1
4675,31,212,3,2026-01-11,1
4676,39,464,4,2025-04-17,1
4677,20,427,4,2025-01-11,1
4678,34,702,3,2025-05-04,1
4679,29,736,4,2024-10-14,1
4680,12,619,4,2025-08-14,0
4681,34,160,3,2025-04-07,1
4682,3,33,4,2024-10-23,1
4683,24,720,4,2025-06-10,0
4684,38,755,4,2025-09-11,1
4685,27,201,3,2024-12-20,1
4686,38,38,4,2025-03-25,0
4687,3,545,3,2025-12-12,1
4688,22,472,3,2025-09-06,1
4689,32,712,3,2025-10-24,1
4690,26,461,5,2025-04-18,0
4691,36,609,4,2025-05-12,1
4692,19,630,3,2025-05-14,0
4693,28,8,5,2025-04-19,1
4694,17,119,3,2024-11-04,1
4695,35,625,5,2024-09-10,0
4696,5,144,4,2025-11-11,0
4697,11,165,3,2025-06-04,1
4698,4,602,4,2025-06-02,1
4699,29,164,4,2025-07-06,0
4700,10,120,3,2025-03-29,1
4701,13,11,5,2025-12-13,1
4702,34,376,4,2025-04-29,1
4703,15,510,4,2025-05-16,0
4704,6,586,3,2025-06-01,1
4705,1,725,3,2024-11-11,1
4706,10,521,5,2024-11-20,1
4707,37,606,2,2024-11-24,1
4708,22,169,3,2025-01-03,1
4709,40,273,3,2024-11-13,1
4710,9,244,5,2024-12-18,1
4711,15,53,3,2026-01-07,1
4712,7,776,4,2025-03-01,1
4713,16,194,3,2025-10-21,0
4714,23,359,5,2025-03-19,1
4715,33,286,2,2025-11-07,1
4716,15,36,4,2025-09-29,1
4717,31,723,3,2025-11-15,1
4718,26,176,5,2025-01-21,0
4719,12,81,3,2024-10-09,1
4720,37,274,4,2025-02-01,0
4721,18,116,4,2025-09-02,1
4722,7,800,3,2025-08-07,0
4723,39,152,2,2025-09-03,1
4724,37,243,3,2026-02-06,1
4725,2,217,4,2024-12-18,1
4726,37,22,3,2025-04-15,1
4727,38,11,3,2025-05-10,1
4728,34,411,2,2024-11-07,1
4729,11,187,4,2025-08-11,0
4730,26,67,5,2024-09-14,0
4731,22,234,4,2025-12-16,1
4732,25,220,4,2024-10-05,1
4733,25,340,4,2024-10-17,1
4734,26,794,3,2024-11-20,0
4735,21,246,5,2025-12-13,1
4736,28,564,5,2025-11-27,1
4737,22,615,4,2025-12-30,1
4738,1,41,5,2025-11-11,1
4739,2,402,3,2025-12-30,1
4740,39,359,2,2025-04-30,1
4741,37,407,3,2024-08-21,0
4742,24,138,3,2025-04-12,0
4743,7,373,5,2024-12-16,1
4744,32,99,3,2024-12-29,1
4745,6,757,3,2025-08-27,0
4746,16,470,2,2024-11-17,1
4747,14,28,5,2025-02-08,1
4748,1,405,5,2025-03-19,1
4749,33,742,3,2024-09-20,1
4750,21,595,2,2025-09-01,1
4751,13,219,3,2025-10-04,1
4752,21,714,5,2025-06-16,1
4753,1,149,4,2024-09-03,1
4754,18,198,4,2025-10-18,1
4755,21,124,5,2025-04-16,1
4756,14,739,5,2025-01-09,0
4757,34,574,4,2026-01-12,0
4758,10,415,4,2025-11-26,0
4759,6,535,3,2025-04-13,0
4760,22,208,4,2025-04-15,1
4761,36,57,3,2025-12-24,1
4762,16,677,2,2024-11-30,1
4763,2,772,2,2025-03-27,1
4764,39,29,4,2025-06-23,0
4765,18,42,2,2025-02-22,1
4766,7,448,5,2025-02-05,0
4767,25,35,3,2024-10-15,1
4768,13,578,5,2025-01-10,1
4769,38,757,3,2025-02-28,0
4770,12,224,3,2025-11-14,1
4771,23,236,5,2025-02-16,0
4772,22,691,5,2024-11-14,0
4773,10,285,3,2025-11-19,0
4774,20,193,4,2025-02-24,0
4775,5,68,3,2025-12-28,1
4776,26,672,4,2024-10-16,1
4777,31,741,3,2024-08-30,0
4778,39,63,3,2025-12-29,1
4779,14,643,2,2024-10-11,1
4780,12,128,3,2024-08-23,1
4781,22,112,4,2025-08-01,1
4782,28,305,4,2025-02-06,1
4783,40,350,3,2025-05-07,0
4784,2,684,3,2025-03-27,1
4785,10,560,3,2025-01-26,1
4786,11,116,5,2025-05-05,1
4787,11,468,3,2025-01-06,1
4788,19,701,4,2024-12-18,1
4789,35,530,4,2024-12-18,1
4790,2,184,4,2024-10-21,1
4791,33,104,3,2025-05-29,1
4792,25,363,4,2025-06-11,1
4793,25,378,4,2024-08-28,1
4794,28,283,3,2025-04-24,0
4795,5,88,4,2025-09-21,0
4796,30,95,4,2024-08-19,0
4797,10,424,5,2025-01-28,0
4798,21,756,4,2026-01-19,1
4799,28,479,2,2025-04-06,0
4800,25,351,5,2024-08-27,1
4801,13,746,3,2025-05-30,0
4802,16,553,5,2025-03-28,1
4803,20,575,5,2024-12-11,1
4804,2,461,3,2024-09-27,1
4805,30,611,4,2025-12-09,1
4806,4,402,3,2025-10-31,1
4807,19,498,3,2025-08-22,1
4808,27,494,4,2024-08-28,0
4809,4,603,5,2025-12-01,1
4810,40,719,4,2025-05-01,1
4811,16,236,3,2025-05-02,1
4812,1,560,5,2025-12-05,1
4813,27,26,3,2025-04-09,1
4814,23,426,2,2024-12-24,1
4815,26,719,3,2024-12-25,1
4816,31,517,5,2026-01-01,1
4817,20,215,4,2025-06-09,1
4818,34,486,4,2025-06-27,1
4819,15,287,3,2025-07-05,0
4820,22,347,3,2024-12-16,0
4821,7,183,3,2025-04-02,1
4822,25,500,4,2026-01-14,1
4823,11,159,4,2024-11-05,0
4824,28,355,4,2026-01-14,1
4825,33,752,4,2025-01-13,1
4826,35,607,3,2025-01-25,1
4827,38,332,2,2024-08-26,1
4828,5,776,3,2025-08-12,0
4829,6,12,5,2025-02-07,0
4830,38,768,5,2025-04-24,1
4831,16,282,5,2025-06-28,1
4832,2,657,3,2025-07-27,0
4833,12,759,4,2026-01-17,1
4834,34,482,3,2025-06-15,1
4835,15,489,2,2024-11-23,1
4836,4,600,3,2025-09-02,0
4837,29,192,5,2024-09-17,0
4838,8,143,4,2025-11-17,1
4839,15,275,3,2025-01-26,0
4840,1,384,4,2025-09-13,1
4841,25,595,5,2024-11-11,1
4842,18,206,3,2025-03-26,0
4843,35,452,4,2025-08-29,0
4844,14,3,4,2025-07-20,1
4845,9,25,4,2024-08-22,1
4846,7,774,4,2024-09-06,0
4847,9,681,3,2026-01-30,1
4848,19,692,3,2025-05-31,1
4849,4,263,3,2025-11-24,1
4850,17,411,2,2024-09-27,1
4851,35,540,4,2025-05-10,1
4852,31,204,4,2025-06-26,1
4853,26,596,3,2025-12-29,1
4854,36,555,4,2025-09-06,1
4855,32,326,4,2025-07-24,1
4856,27,348,2,2025-01-24,1
4857,35,246,4,2026-02-06,1
4858,5,643,5,2025-02-11,1
4859,33,790,4,2025-01-16,0
4860,12,800,2,2025-09-13,0
4861,30,618,4,2026-02-08,1
4862,37,280,3,2025-11-24,1
4863,20,625,4,2024-11-24,0
4864,4,196,3,2025-11-02,1
4865,15,718,4,2025-02-25,0
4866,17,214,3,2024-12-16,1
4867,38,323,4,2026-01-06,1
4868,38,75,3,2026-01-13,1
4869,23,66,4,2025-03-07,1
4870,39,316,2,2024-09-02,0
4871,18,441,4,2024-12-10,0
4872,17,14,3,2025-06-07,1
4873,34,677,3,2024-09-20,1
4874,27,92,4,2024-12-19,0
4875,21,799,3,2024-11-07,0
4876,19,218,3,2026-01-15,1
4877,29,304,5,2025-02-26,1
4878,31,128,4,2025-03-12,1
4879,20,660,5,2025-04-03,1
4880,2,586,3,2024-08-26,0
4881,5,63,5,2025-06-07,0
4882,6,85,3,2025-12-24,0
4883,19,488,4,2025-11-01,1
4884,25,693,4,2025-01-01,0
4885,33,88,5,2024-08-26,0
4886,10,177,4,2025-10-10,1
4887,32,437,3,2025-11-16,0
4888,27,87,3,2025-12-29,1
4889,3,244,4,2025-06-26,1
4890,15,9,3,2025-05-01,1
4891,13,400,3,2025-10-01,1
4892,36,573,2,2025-08-26,1
4893,37,330,2,2025-10-01,1
4894,33,206,5,2025-01-19,1
4895,22,340,3,2025-12-19,1
4896,20,408,5,2024-09-08,1
4897,13,133,4,2024-10-08,1
4898,31,90,3,2025-08-07,0
4899,4,146,2,2025-06-23,1
4900,11,789,4,2025-06-14,0
4901,6,579,5,2025-12-22,0
4902,20,101,5,2025-12-02,0
4903,12,242,4,2025-09-11,0
4904,8,330,2,2024-11-15,1
4905,16,145,2,2024-10-10,0
4906,35,682,3,2024-11-02,1
4907,23,753,5,2025-07-16,0
4908,33,196,5,2025-09-07,1
4909,37,14,4,2025-10-24,1
4910,37,214,4,2024-10-13,0
4911,15,467,5,2025-01-14,0
4912,36,647,3,2025-02-17,0
4913,37,272,4,2025-07-26,0
4914,39,219,4,2024-09-13,0
4915,15,200,3,2025-11-15,1
4916,10,3,3,2024-10-01,0
4917,24,12,3,2025-05-28,1
4918,38,343,5,2026-01-04,1
4919,37,495,5,2024-12-01,1
4920,23,11,4,2025-08-25,1
4921,6,161,3,2025-06-11,1
4922,17,728,3,2025-11-04,0
4923,29,793,4,2025-07-02,1
4924,23,514,3,2025-11-20,0
4925,14,418,4,2025-03-24,1
4926,14,467,4,2024-11-15,0
4927,3,297,4,2025-08-20,1
4928,12,162,4,2026-01-23,1
4929,27,301,3,2025-04-09,0
4930,10,560,4,2025-11-04,1
4931,40,531,3,2025-12-05,1
4932,4,542,5,2025-08-02,1
4933,24,487,2,2025-10-20,1
4934,20,49,5,2025-06-19,1
4935,34,502,4,2025-10-27,1
4936,36,705,4,2025-02-16,1
4937,22,520,5,2025-05-30,0
4938,26,464,3,2024-09-30,1
4939,28,180,3,2024-12-03,1
4940,21,634,3,2025-06-27,0
4941,8,362,3,2025-09-14,0
4942,18,211,4,2024-09-04,0
4943,10,392,3,2024-09-25,0
4944,19,98,4,2024-08-22,0
4945,25,742,2,2025-05-25,0
4946,9,562,3,2025-02-16,1
